,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,user_session,user_response,user_id,database_id
194,0.709,0.793,6,-4.725,0,0.057,0.687,8.11e-06,0.123,0.896,99.96,1,0,1,5bb7ac890c27ee4c381dd6b0
195,0.74,0.831,7,-9.232,1,0.0569,0.143,0.000463,0.13,0.95,130.017,1,0,1,5bb7ac890c27ee4c381dd6b1
196,0.779,0.91,5,-7.976,1,0.0334,0.312,0.0415,0.0431,0.95,112.966,1,0,1,5bb7ac890c27ee4c381dd6b2
197,0.743,0.838,6,-5.275,1,0.0942,0.0706,0.00644,0.0588,0.931,130.065,1,0,1,5bb7ac890c27ee4c381dd6b3
198,0.555,0.275,7,-18.638,0,0.0359,0.783,0.0671,0.0829,0.335,142.7,1,0,1,5bb7ac890c27ee4c381dd6b4
199,0.506,0.319,4,-13.386,1,0.0657,0.787,9.87e-05,0.0971,0.522,86.357,1,0,1,5bb7ac890c27ee4c381dd6b5
200,0.752,0.725,4,-6.33,1,0.0305,0.799,0.000218,0.0962,0.828,144.032,1,0,1,5bb7ac890c27ee4c381dd6b6
201,0.695,0.894,0,-6.867,0,0.0802,0.152,1.61e-06,0.0927,0.811,115.038,1,0,1,5bb7ac890c27ee4c381dd6b7
202,0.565,0.69,9,-6.035,1,0.0279,0.355,0.00145,0.198,0.767,137.792,1,1,1,5bb7ac890c27ee4c381dd6b8
203,0.507,0.805,10,-7.241,1,0.0419,0.000912,0.185,0.793,0.496,137.006,1,0,1,5bb7ac990c27ee4c381ddba3
204,0.637,0.866,8,-6.645,1,0.0369,0.0715,0.881,0.221,0.61,139.179,1,1,1,5bb7ac960c27ee4c381ddaad
205,0.684,0.627,8,-7.032,1,0.0578,0.0199,0.0,0.131,0.831,140.074,1,0,1,5bb7ac980c27ee4c381ddb25
206,0.182,0.894,2,-6.226,0,0.09,0.000236,0.131,0.674,0.455,176.578,1,1,1,5bb7ac890c27ee4c381dd6b9
207,0.395,0.675,1,-5.881,0,0.0472,0.649,0.0,0.0963,0.496,177.053,1,0,1,5bb7ac9c0c27ee4c381ddc43
208,0.553,0.727,4,-6.395,0,0.0254,0.584,0.138,0.113,0.507,104.95,1,1,1,5bb7ac890c27ee4c381dd6ba
209,0.603,0.708,4,-7.047,0,0.0379,0.000173,3.36e-06,0.158,0.611,105.046,1,1,1,5bb7ac910c27ee4c381dd940
210,0.555,0.919,3,-6.763,0,0.0375,1.69e-05,0.0,0.353,0.718,104.978,1,1,1,5bb7ac970c27ee4c381ddaf4
211,0.752,0.638,4,-6.47,0,0.0402,0.62,4.92e-05,0.122,0.924,106.469,1,0,1,5bb7ac990c27ee4c381ddb6c
212,0.551,0.937,2,-7.248,1,0.0673,0.0116,1.27e-06,0.374,0.627,103.951,1,1,1,5bb7ac8a0c27ee4c381dd6df
213,0.634,0.91,2,-8.332,1,0.0289,0.171,0.00321,0.102,0.817,103.399,1,1,1,5bb7ac900c27ee4c381dd8ba
214,0.697,0.782,2,-5.901,1,0.289,0.0312,0.0,0.0651,0.629,103.828,1,0,1,5bb7ac970c27ee4c381ddb01
215,0.654,0.787,2,-6.927,1,0.0453,0.679,0.0,0.226,0.85,102.423,1,0,1,5bb7ac960c27ee4c381dda71
216,0.758,0.647,1,-8.491,1,0.12,0.215,0.0,0.158,0.637,105.043,1,0,1,5bb7ac970c27ee4c381ddb03
217,0.669,0.825,5,-8.351,0,0.0432,0.0584,6.81e-05,0.0341,0.867,105.888,1,0,1,5bb7ac8f0c27ee4c381dd861
218,0.499,0.404,2,-8.893,1,0.042,0.52,0.0,0.124,0.101,139.78,1,0,1,5bb7ac8b0c27ee4c381dd747
219,0.76,0.635,7,-5.73,1,0.0767,0.303,0.0,0.143,0.701,136.97,1,0,1,5bb7ac8f0c27ee4c381dd87d
220,0.583,0.935,2,-5.653,1,0.106,0.179,2.12e-06,0.82,0.411,105.702,1,0,1,5bb7ac990c27ee4c381ddb86
221,0.585,0.303,4,-10.058,1,0.0398,0.694,0.0,0.115,0.142,136.703,1,0,1,5bb7ac8b0c27ee4c381dd766
222,0.658,0.881,6,-5.99,1,0.036,0.0304,1.53e-06,0.12,0.834,122.313,1,0,1,5bb7ac890c27ee4c381dd6bb
223,0.578,0.441,9,-9.556,1,0.0361,0.0079,0.836,0.243,0.257,120.67,1,0,1,5bb7ac890c27ee4c381dd6bc
224,0.565,0.657,8,-8.526,1,0.0273,0.0587,0.000151,0.331,0.361,136.05,1,0,1,5bb7ac890c27ee4c381dd6bd
225,0.399,0.465,8,-10.626,0,0.0382,0.719,0.0264,0.0746,0.281,207.959,1,0,1,5bb7ac9b0c27ee4c381ddc2e
226,0.374,0.967,7,-5.934,1,0.0763,0.482,0.0,0.228,0.842,205.798,1,0,1,5bb7ac9a0c27ee4c381ddbf7
227,0.776,0.675,0,-6.276,0,0.0785,0.00399,0.0698,0.0982,0.413,203.958,1,0,1,5bb7ac8e0c27ee4c381dd827
228,0.677,0.847,3,-7.382,0,0.115,0.319,0.218,0.661,0.891,203.844,1,0,1,5bb7ac8e0c27ee4c381dd817
229,0.0,0.0,0,-60.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,5bb7ac910c27ee4c381dd93a
230,0.328,0.884,6,-7.982,1,0.0338,0.0676,0.0166,0.327,0.686,201.868,1,0,1,5bb7ac900c27ee4c381dd8be
231,0.436,0.935,2,-3.946,1,0.0538,0.000129,0.000141,0.0821,0.901,194.902,1,0,1,5bb7ac970c27ee4c381ddaea
232,0.0,4.87e-05,7,-12.298,1,0.0,0.935,0.913,0.0969,0.0,0.0,1,0,1,5bb7ac8e0c27ee4c381dd82a
233,0.627,0.902,4,-9.197,1,0.0543,0.000537,0.787,0.409,0.0494,139.97,1,1,1,5bb7ac8d0c27ee4c381dd7f3
234,0.51,0.964,0,-1.376,0,0.109,0.0109,7.81e-05,0.307,0.468,193.067,1,1,1,5bb7ac930c27ee4c381dd991
235,0.387,0.972,7,-2.84,0,0.101,0.565,4.83e-06,0.0921,0.839,192.392,1,1,1,5bb7ac940c27ee4c381dd9e5
236,0.374,0.92,6,-4.653,1,0.0501,1.62e-05,0.026,0.0802,0.278,191.014,1,1,1,5bb7ac940c27ee4c381dda0a
237,0.374,0.92,6,-4.653,1,0.0501,1.62e-05,0.026,0.0802,0.278,191.014,1,1,1,5bb7ac940c27ee4c381dda16
238,0.456,0.891,9,-7.004,1,0.106,0.00266,7.99e-06,0.281,0.385,190.024,1,1,1,5bb7ac890c27ee4c381dd6c8
239,0.705,0.674,4,-8.274,1,0.355,0.614,0.0817,0.101,0.281,140.013,1,0,1,5bb7ac8d0c27ee4c381dd7bf
240,0.592,0.886,7,-5.657,0,0.032,0.00487,0.062,0.306,0.106,139.913,1,0,1,5bb7ac8d0c27ee4c381dd7fb
241,0.764,0.852,5,-4.318,0,0.101,0.0194,0.0,0.114,0.626,104.967,1,0,1,5bb7ac930c27ee4c381dd9be
242,0.381,0.854,9,-8.056,1,0.064,0.0155,0.0,0.0399,0.962,187.809,1,0,1,5bb7ac970c27ee4c381ddafc
243,0.615,0.799,9,-6.892,0,0.0305,0.0341,0.192,0.111,0.697,114.984,1,1,1,5bb7ac890c27ee4c381dd6be
244,0.624,0.889,5,-3.772,0,0.0504,0.101,0.0,0.227,0.45,127.019,2,0,1,5bb7ac9c0c27ee4c381ddc4d
245,0.563,0.572,8,-7.876,1,0.103,0.597,0.0,0.0926,0.728,109.482,2,0,1,5bb7ac990c27ee4c381ddb80
246,0.479,0.965,0,-4.452,1,0.0458,0.00219,9.71e-06,0.199,0.885,184.836,2,1,1,5bb7ac980c27ee4c381ddb4a
247,0.666,0.582,6,-6.131,1,0.209,0.227,0.0,0.0945,0.733,170.915,2,0,1,5bb7ac8c0c27ee4c381dd7a1
248,0.644,0.664,9,-8.398,1,0.0333,0.0481,0.862,0.342,0.53,124.726,2,1,1,5bb7ac9b0c27ee4c381ddc1b
249,0.557,0.711,11,-7.322,1,0.0275,0.162,1.18e-06,0.0647,0.59,127.865,2,0,1,5bb7ac930c27ee4c381dd9cc
250,0.794,0.82,11,-5.214,1,0.152,0.315,0.0,0.531,0.793,140.042,2,0,1,5bb7ac960c27ee4c381dda87
251,0.281,0.965,6,-2.841,0,0.192,0.00199,0.0,0.311,0.113,150.27,2,1,1,5bb7ac940c27ee4c381dda23
252,0.791,0.635,7,-8.146,1,0.0749,0.00359,0.882,0.11,0.369,123.979,2,0,1,5bb7ac8d0c27ee4c381dd7c9
253,0.715,0.635,6,-14.75,1,0.0363,0.222,0.000188,0.0383,0.962,147.576,2,0,1,5bb7ac940c27ee4c381dda05
254,0.431,0.773,2,-5.002,1,0.0636,0.0264,0.0,0.348,0.504,111.387,2,1,1,5bb7ac920c27ee4c381dd956
255,0.245,0.321,5,-14.278,1,0.0379,0.865,0.855,0.156,0.142,116.931,2,1,1,5bb7ac9a0c27ee4c381ddbce
256,0.841,0.639,7,-5.908,1,0.0694,0.451,0.0,0.0626,0.982,119.95,2,0,1,5bb7ac940c27ee4c381dd9e4
257,0.603,0.867,10,-5.158,0,0.048,0.000581,0.25,0.0595,0.663,127.988,2,1,1,5bb7ac910c27ee4c381dd926
258,0.308,0.781,5,-7.724,0,0.145,0.0678,0.836,0.0414,0.564,82.397,2,0,1,5bb7ac930c27ee4c381dd9b8
259,0.556,0.997,0,-2.694,1,0.166,0.305,0.000199,0.116,0.324,140.012,2,1,1,5bb7ac930c27ee4c381dd994
260,0.542,0.743,7,-7.033,0,0.0395,0.0209,1.36e-05,0.0999,0.26,150.089,2,1,1,5bb7ac900c27ee4c381dd8ee
261,0.439,0.931,11,-2.59,0,0.0473,1.92e-05,1.21e-05,0.193,0.527,135.944,2,1,1,5bb7ac980c27ee4c381ddb3e
262,0.133,0.113,6,-27.028,1,0.0364,0.847,0.898,0.111,0.0357,84.437,2,0,1,5bb7ac8a0c27ee4c381dd6d9
263,0.43,0.842,1,-5.641,1,0.047,0.00922,2.51e-06,0.383,0.378,145.988,2,1,1,5bb7ac930c27ee4c381dd9d7
264,0.33,0.775,3,-6.997,0,0.0471,0.594,0.234,0.946,0.602,165.954,2,1,1,5bb7ac8a0c27ee4c381dd722
265,0.774,0.873,10,-3.76,0,0.125,0.0214,5.32e-05,0.373,0.374,131.004,2,0,1,5bb7ac920c27ee4c381dd96e
266,0.671,0.577,6,-10.042,0,0.0577,0.426,0.0,0.197,0.715,83.98,2,0,1,5bb7ac940c27ee4c381dd9fb
267,0.478,0.974,7,-3.866,1,0.102,0.000266,0.0984,0.0738,0.268,141.077,2,1,1,5bb7ac900c27ee4c381dd8c7
268,0.619,0.968,6,-3.194,0,0.318,0.000646,0.027,0.291,0.274,171.869,2,1,1,5bb7ac8d0c27ee4c381dd7e1
269,0.479,0.477,11,-6.886,1,0.0363,0.127,0.0,0.15,0.127,151.97,2,0,1,5bb7ac9a0c27ee4c381ddbd6
270,0.533,0.312,4,-10.214,1,0.0374,0.911,2.96e-06,0.209,0.306,130.503,2,0,1,5bb7ac940c27ee4c381dd9f5
271,0.42,0.896,5,-6.968,0,0.542,0.0494,0.00436,0.332,0.289,164.973,2,1,1,5bb7ac8e0c27ee4c381dd812
272,0.618,0.727,10,-6.356,0,0.0487,0.604,0.0,0.892,0.806,91.229,2,0,1,5bb7ac990c27ee4c381ddb69
273,0.84,0.938,7,-5.829,1,0.0963,0.00474,0.356,0.0412,0.471,128.008,2,1,1,5bb7ac910c27ee4c381dd928
274,0.412,0.864,5,-3.65,1,0.13,0.0272,0.0,0.0808,0.719,113.23,2,0,1,5bb7ac8b0c27ee4c381dd741
275,0.61,0.683,2,-3.879,0,0.0253,0.00382,1.79e-06,0.125,0.466,108.003,2,0,1,5bb7ac8b0c27ee4c381dd73d
276,0.511,0.658,0,-6.864,1,0.0368,0.177,0.0,0.126,0.433,152.033,2,1,1,5bb7ac940c27ee4c381dd9f2
277,0.656,0.899,1,-5.095,1,0.0303,0.00201,0.0969,0.0991,0.544,124.425,2,1,1,5bb7ac8b0c27ee4c381dd75c
278,0.573,0.929,8,-3.942,0,0.109,0.197,0.000112,0.0567,0.582,127.934,2,1,1,5bb7ac970c27ee4c381ddad7
279,0.792,0.736,7,-7.256,1,0.15,0.13,0.0,0.229,0.904,99.799,2,0,1,5bb7ac960c27ee4c381dda74
280,0.493,0.865,7,-4.71,0,0.0357,0.286,0.0,0.152,0.192,90.979,2,1,1,5bb7ac940c27ee4c381dda10
281,0.829,0.482,6,-8.569,0,0.256,0.0511,0.0,0.0507,0.805,75.2,2,0,1,5bb7ac910c27ee4c381dd90d
282,0.186,0.95,7,-4.895,1,0.0779,0.00426,0.0521,0.157,0.217,132.141,2,1,1,5bb7ac8a0c27ee4c381dd6ee
283,0.346,0.749,6,-6.506,1,0.035,0.00167,8.86e-05,0.648,0.315,102.591,2,1,1,5bb7ac940c27ee4c381dda09
284,0.708,0.687,7,-6.086,1,0.0324,0.271,0.0,0.0932,0.571,89.985,2,0,1,5bb7ac930c27ee4c381dd9d9
285,0.717,0.881,4,-6.901,1,0.0685,0.027,0.875,0.0678,0.683,151.833,2,1,1,5bb7ac8b0c27ee4c381dd72a
286,0.664,0.853,9,-5.75,1,0.0782,0.0146,3.33e-06,0.681,0.908,105.532,2,0,1,5bb7ac9a0c27ee4c381ddba9
287,0.598,0.922,7,-3.62,0,0.0303,0.188,2.32e-06,0.115,0.339,149.994,2,1,1,5bb7ac900c27ee4c381dd8eb
288,0.702,0.883,11,-3.239,0,0.0437,0.000407,1.27e-06,0.0885,0.709,129.999,2,0,1,5bb7ac9c0c27ee4c381ddc48
289,0.611,0.35,5,-14.48,1,0.0356,0.499,7.84e-06,0.0844,0.36,76.064,2,0,1,5bb7ac990c27ee4c381ddba0
290,0.559,0.822,0,-7.042,0,0.0336,0.00212,0.138,0.295,0.426,125.982,2,1,1,5bb7ac920c27ee4c381dd968
291,0.419,0.938,5,-5.568,1,0.0416,0.000174,0.6,0.459,0.156,174.018,2,1,1,5bb7ac8d0c27ee4c381dd7e4
292,0.321,0.437,8,-15.836,1,0.0447,0.000231,0.0252,0.0836,0.535,122.74,2,0,1,5bb7ac960c27ee4c381ddaaf
293,0.796,0.116,11,-11.148,0,0.16,0.984,3.89e-06,0.198,0.46,116.431,2,0,1,5bb7ac9b0c27ee4c381ddc11
294,0.511,0.769,4,-7.032,1,0.042,0.181,0.0,0.0921,0.818,129.657,2,0,1,5bb7ac980c27ee4c381ddb49
295,0.795,0.749,0,-7.734,1,0.0857,0.396,0.0,0.0675,0.964,91.002,2,0,1,5bb7ac8e0c27ee4c381dd84f
296,0.823,0.637,2,-5.445,1,0.0363,0.223,0.0103,0.0544,0.85,95.005,2,0,1,5bb7ac8e0c27ee4c381dd841
297,0.415,0.935,5,-3.124,0,0.0407,0.000193,0.0123,0.125,0.345,175.041,2,1,1,5bb7ac8b0c27ee4c381dd732
298,0.946,0.459,9,-4.757,0,0.218,0.642,0.0493,0.0676,0.6,122.065,2,0,1,5bb7ac9b0c27ee4c381ddc0f
299,0.757,0.711,1,-4.643,0,0.0349,0.36,0.0,0.121,0.817,139.962,2,1,1,5bb7ac940c27ee4c381dd9e8
300,0.23,0.0591,4,-22.256,1,0.048,0.98,0.000117,0.151,0.0623,82.584,2,0,1,5bb7ac950c27ee4c381dda6d
301,0.486,0.666,9,-5.084,1,0.033,0.000563,0.789,0.101,0.741,157.992,2,1,1,5bb7ac890c27ee4c381dd6c5
302,0.789,0.945,4,-2.343,0,0.0754,0.2,0.862,0.0705,0.154,128.025,2,1,1,5bb7ac910c27ee4c381dd927
303,0.332,0.829,10,-6.649,1,0.047,0.00221,0.0579,0.335,0.36,143.197,2,1,1,5bb7ac8e0c27ee4c381dd832
304,0.461,0.987,1,-1.711,0,0.108,3.58e-05,8.48e-05,0.359,0.309,142.031,2,1,1,5bb7ac940c27ee4c381dda17
305,0.672,0.737,4,-6.644,0,0.0292,0.186,0.44,0.0752,0.304,121.024,2,1,1,5bb7ac8d0c27ee4c381dd7c6
306,0.555,0.62,9,-9.293,1,0.0318,0.025,7.57e-06,0.0409,0.521,84.532,2,0,1,5bb7ac8f0c27ee4c381dd875
307,0.404,0.372,6,-8.826,0,0.0332,0.957,0.931,0.251,0.442,121.688,2,0,1,5bb7ac9b0c27ee4c381ddc08
308,0.821,0.639,11,-12.087,1,0.0556,0.0161,0.877,0.105,0.0387,128.02,2,1,1,5bb7ac940c27ee4c381dda33
309,0.518,0.954,11,-4.531,0,0.0389,0.101,0.471,0.0919,0.689,179.918,2,1,1,5bb7ac920c27ee4c381dd967
310,0.352,0.866,2,-3.274,1,0.0392,3.03e-05,2.92e-05,0.295,0.544,165.209,2,0,1,5bb7ac9a0c27ee4c381ddbea
311,0.651,0.866,1,-3.831,1,0.0584,0.00933,0.0,0.113,0.801,113.945,2,0,1,5bb7ac920c27ee4c381dd963
312,0.321,0.0257,10,-24.321,1,0.0516,0.953,0.0,0.161,0.141,94.172,2,0,1,5bb7ac950c27ee4c381dda68
313,0.389,0.706,1,-6.849,1,0.0593,0.0026,0.000182,0.686,0.238,179.911,2,1,1,5bb7ac9c0c27ee4c381ddc4a
314,0.622,0.545,9,-9.828,1,0.0447,0.0122,0.933,0.119,0.211,127.006,2,0,1,5bb7ac940c27ee4c381dda30
315,0.553,0.983,1,-2.426,1,0.0382,2.08e-05,0.52,0.379,0.0267,139.932,2,1,1,5bb7ac8e0c27ee4c381dd804
316,0.747,0.68,1,-6.187,1,0.0346,0.0107,0.803,0.0964,0.594,93.804,2,0,1,5bb7ac8e0c27ee4c381dd819
317,0.627,0.428,10,-12.31,1,0.0511,0.682,0.0513,0.103,0.547,90.652,2,0,1,5bb7ac9a0c27ee4c381ddbf6
318,0.576,0.849,9,-3.057,1,0.0386,0.511,3.89e-05,0.109,0.666,137.982,2,0,1,5bb7ac910c27ee4c381dd917
319,0.38,0.942,11,-4.001,0,0.0749,0.00189,0.00963,0.115,0.287,167.962,2,1,1,5bb7ac8f0c27ee4c381dd88e
320,0.456,0.391,2,-11.706,0,0.0425,0.924,0.955,0.122,0.161,170.398,2,1,1,5bb7ac9a0c27ee4c381ddbd2
321,0.599,0.653,0,-7.576,0,0.122,0.362,0.0,0.144,0.678,79.968,2,0,1,5bb7ac910c27ee4c381dd93f
322,0.906,0.63,0,-8.071,1,0.0575,0.000547,0.616,0.0994,0.342,122.458,2,0,1,5bb7ac8d0c27ee4c381dd7df
323,0.63,0.777,2,-5.787,0,0.0273,0.0142,8.71e-05,0.0827,0.52,124.985,2,1,1,5bb7ac9b0c27ee4c381ddc26
324,0.426,0.829,9,-6.25,0,0.127,0.567,0.0,0.862,0.614,128.184,2,0,1,5bb7ac960c27ee4c381dda7a
325,0.36,0.548,3,-12.938,0,0.0468,0.328,0.217,0.971,0.244,121.801,1,0,2,5bb7ac900c27ee4c381dd8bd
326,0.553,0.669,7,-9.018,1,0.0282,0.0528,0.0885,0.168,0.277,80.995,1,0,2,5bb7ac9b0c27ee4c381ddc34
327,0.527,0.838,3,-6.013,1,0.0323,0.0206,0.000662,0.07,0.721,117.454,1,0,2,5bb7ac900c27ee4c381dd8b6
328,0.558,0.855,5,-7.911,0,0.0409,0.0145,0.908,0.348,0.684,174.0,1,0,2,5bb7ac8d0c27ee4c381dd7e2
329,0.556,0.978,5,-4.379,0,0.0917,0.00045,7.8e-05,0.165,0.373,99.943,1,0,2,5bb7ac930c27ee4c381dd9b1
330,0.617,0.771,10,-5.586,0,0.112,0.0384,3.32e-06,0.162,0.553,180.002,1,1,2,5bb7ac980c27ee4c381ddb26
331,0.603,0.864,11,-5.282,0,0.0677,0.0147,0.0,0.0246,0.705,179.344,1,1,2,5bb7ac9b0c27ee4c381ddc13
332,0.518,0.954,11,-4.531,0,0.0389,0.101,0.471,0.0919,0.689,179.918,1,1,2,5bb7ac920c27ee4c381dd967
333,0.387,0.972,7,-2.84,0,0.101,0.565,4.83e-06,0.0921,0.839,192.392,1,0,2,5bb7ac940c27ee4c381dd9e5
334,0.541,0.901,8,-3.907,1,0.0724,0.274,0.0,0.0629,0.884,180.127,1,0,2,5bb7ac8f0c27ee4c381dd878
335,0.537,0.967,11,-5.713,1,0.0606,0.45,0.0,0.161,0.756,183.831,1,0,2,5bb7ac8e0c27ee4c381dd84c
336,0.458,0.938,10,-4.473,1,0.0376,0.000646,0.0,0.137,0.876,173.99,1,0,2,5bb7ac9a0c27ee4c381ddbd1
337,0.574,0.947,11,-10.48,0,0.0551,0.124,0.88,0.136,0.927,176.265,1,1,2,5bb7ac910c27ee4c381dd93b
338,0.615,0.514,11,-9.759,1,0.0466,0.393,0.0,0.248,0.822,175.849,1,0,2,5bb7ac970c27ee4c381ddb09
339,0.504,0.302,11,-12.708,1,0.048,0.73,0.376,0.0684,0.599,175.733,1,1,2,5bb7ac9c0c27ee4c381ddc5e
340,0.333,0.0797,10,-14.597,1,0.036,0.97,0.0,0.112,0.221,176.535,1,0,2,5bb7ac930c27ee4c381dd9c7
341,0.466,0.0846,10,-12.658,0,0.352,0.961,0.0,0.137,0.305,173.385,1,0,2,5bb7ac890c27ee4c381dd6c0
342,0.626,0.457,8,-9.091,0,0.0339,0.0876,7.72e-05,0.0801,0.223,149.99,1,0,2,5bb7ac890c27ee4c381dd69e
343,0.61,0.165,8,-14.659,1,0.0502,0.981,0.000544,0.134,0.258,102.68,1,1,2,5bb7ac890c27ee4c381dd6a1
344,0.321,0.247,8,-16.184,1,0.0341,0.979,0.914,0.114,0.165,104.232,1,1,2,5bb7ac910c27ee4c381dd915
345,0.377,0.0872,8,-16.602,1,0.0397,0.987,7.17e-05,0.115,0.138,106.28,1,0,2,5bb7ac960c27ee4c381dda70
346,0.816,0.383,7,-12.398,1,0.064,0.19,4.19e-05,0.0974,0.341,101.631,1,0,2,5bb7ac990c27ee4c381ddb9b
347,0.702,0.269,10,-15.172,0,0.0365,0.626,0.0406,0.125,0.397,99.747,1,1,2,5bb7ac9c0c27ee4c381ddc57
348,0.588,0.111,9,-15.814,0,0.0292,0.942,0.0413,0.0899,0.131,98.018,1,1,2,5bb7ac8a0c27ee4c381dd715
349,0.656,0.57,11,-13.81,0,0.0414,0.628,0.0,0.332,0.898,97.156,1,0,2,5bb7ac990c27ee4c381ddb6e
350,0.618,0.279,7,-14.367,1,0.0254,0.341,0.0108,0.0913,0.269,97.085,1,0,2,5bb7ac8c0c27ee4c381dd787
351,0.711,0.292,4,-15.523,0,0.037,0.313,0.0,0.131,0.194,103.951,1,0,2,5bb7ac990c27ee4c381ddb9f
352,0.209,0.418,3,-8.74,1,0.0338,0.163,0.00195,0.113,0.123,138.265,1,1,2,5bb7ac890c27ee4c381dd6a2
353,0.209,0.418,3,-8.74,1,0.0338,0.163,0.00195,0.113,0.123,138.265,1,1,2,5bb7ac9a0c27ee4c381ddbb1
354,0.697,0.377,3,-7.755,1,0.0397,0.556,0.0,0.0999,0.336,138.754,1,0,2,5bb7ac9a0c27ee4c381ddbb9
355,0.462,0.776,2,-7.994,1,0.0874,0.174,0.00548,0.142,0.358,137.822,1,0,2,5bb7ac970c27ee4c381ddae4
356,0.499,0.404,2,-8.893,1,0.042,0.52,0.0,0.124,0.101,139.78,1,0,2,5bb7ac8b0c27ee4c381dd747
357,0.585,0.303,4,-10.058,1,0.0398,0.694,0.0,0.115,0.142,136.703,1,0,2,5bb7ac8b0c27ee4c381dd766
358,0.627,0.902,4,-9.197,1,0.0543,0.000537,0.787,0.409,0.0494,139.97,1,1,2,5bb7ac8d0c27ee4c381dd7f3
359,0.705,0.674,4,-8.274,1,0.355,0.614,0.0817,0.101,0.281,140.013,1,0,2,5bb7ac8d0c27ee4c381dd7bf
360,0.762,0.569,4,-7.863,0,0.0544,0.0143,1.45e-05,0.0793,0.789,136.462,1,1,2,5bb7ac980c27ee4c381ddb24
361,0.515,0.387,4,-7.343,0,0.0567,0.689,0.0,0.126,0.312,135.739,1,0,2,5bb7ac930c27ee4c381dd9e2
362,0.587,0.903,6,-8.045,1,0.0611,0.00874,0.206,0.102,0.224,135.995,1,1,2,5bb7ac9b0c27ee4c381ddc25
363,0.44,0.524,7,-6.533,1,0.0277,0.0717,0.0,0.339,0.144,136.309,1,0,2,5bb7ac940c27ee4c381dda1a
364,0.565,0.657,8,-8.526,1,0.0273,0.0587,0.000151,0.331,0.361,136.05,1,0,2,5bb7ac890c27ee4c381dd6bd
365,0.508,0.504,5,-10.922,0,0.0491,0.605,0.0025,0.139,0.169,141.004,1,0,2,5bb7ac980c27ee4c381ddb13
366,0.575,0.927,5,-5.885,0,0.0393,1.72e-05,0.678,0.0819,0.615,138.009,1,0,2,5bb7ac8d0c27ee4c381dd7eb
367,0.862,0.409,6,-10.255,0,0.0399,0.762,0.0871,0.0927,0.8,135.013,1,1,2,5bb7ac8f0c27ee4c381dd858
368,0.678,0.633,7,-9.987,1,0.143,0.000193,0.907,0.0668,0.0353,134.964,1,1,2,5bb7ac970c27ee4c381ddad6
369,0.35,0.537,8,-10.787,1,0.0613,0.0438,1.25e-06,0.614,0.325,134.031,1,0,2,5bb7ac8f0c27ee4c381dd888
370,0.653,0.676,5,-6.318,1,0.031,0.0273,0.0215,0.128,0.613,125.027,2,1,2,5bb7ac9b0c27ee4c381ddbfb
371,0.829,0.51,5,-9.334,0,0.0369,0.00821,0.0014,0.0829,0.45,119.993,2,1,2,5bb7ac8d0c27ee4c381dd7d7
372,0.601,0.831,0,-5.946,1,0.0283,0.00973,0.163,0.321,0.707,116.901,2,0,2,5bb7ac8c0c27ee4c381dd78c
373,0.637,0.602,9,-8.06,0,0.0521,0.368,0.278,0.0771,0.322,90.515,2,1,2,5bb7ac9b0c27ee4c381ddc31
374,0.481,0.451,5,-6.095,0,0.0347,0.336,0.0,0.0872,0.289,157.966,2,0,2,5bb7ac950c27ee4c381dda60
375,0.428,0.874,4,-6.664,0,0.128,0.000337,0.0419,0.311,0.261,119.708,2,0,2,5bb7ac910c27ee4c381dd906
376,0.455,0.515,2,-8.727,0,0.0439,0.71,0.00061,0.132,0.474,153.499,2,1,2,5bb7ac8a0c27ee4c381dd70c
377,0.796,0.477,1,-7.161,1,0.108,0.314,0.0,0.12,0.685,119.928,2,0,2,5bb7ac970c27ee4c381ddb04
378,0.394,0.873,11,-8.689,0,0.0348,1.55e-05,0.944,0.362,0.186,89.771,2,0,2,5bb7ac8a0c27ee4c381dd6f4
379,0.434,0.556,1,-6.905,0,0.0344,0.139,1.07e-05,0.113,0.251,111.987,2,0,2,5bb7ac8e0c27ee4c381dd82f
380,0.532,0.529,0,-8.402,1,0.0352,0.334,0.000144,0.078,0.295,81.989,2,0,2,5bb7ac920c27ee4c381dd94b
381,0.226,0.959,7,-14.256,0,0.0583,5.1e-06,0.933,0.111,0.128,144.331,2,1,2,5bb7ac8f0c27ee4c381dd8a4
382,0.553,0.727,4,-6.395,0,0.0254,0.584,0.138,0.113,0.507,104.95,2,0,2,5bb7ac890c27ee4c381dd6ba
383,0.886,0.632,7,-5.312,1,0.0379,0.186,0.0,0.0881,0.941,103.035,2,0,2,5bb7ac8c0c27ee4c381dd7a2
384,0.473,0.848,6,-4.745,0,0.0371,4.42e-05,0.915,0.645,0.432,125.99,2,0,2,5bb7ac890c27ee4c381dd6c2
385,0.78,0.763,6,-3.908,1,0.0631,0.00425,0.614,0.651,0.351,128.018,2,1,2,5bb7ac9b0c27ee4c381ddc17
386,0.139,0.882,10,-4.816,0,0.056,6.78e-06,0.824,0.319,0.472,157.752,2,0,2,5bb7ac8f0c27ee4c381dd874
387,0.633,0.592,0,-7.245,0,0.112,0.197,0.0,0.099,0.679,90.066,2,0,2,5bb7ac960c27ee4c381ddaa9
