,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,user_session,user_response,user_id,database_id
387,0.112,0.208,9,-22.618,1,0.0552,0.949,0.935,0.101,0.0285,74.31,1,0,3,5bb7ac8a0c27ee4c381dd6d5
388,0.566,0.0908,9,-19.187,0,0.0334,0.968,0.94,0.085,0.036,108.067,1,0,3,5bb7ac8a0c27ee4c381dd6d6
389,0.399,0.0772,1,-18.873,1,0.046,0.386,0.73,0.104,0.0371,179.76,1,0,3,5bb7ac8a0c27ee4c381dd6d7
390,0.133,0.113,6,-27.028,1,0.0364,0.847,0.898,0.111,0.0357,84.437,1,0,3,5bb7ac8a0c27ee4c381dd6d9
391,0.554,0.172,3,-16.894,0,0.0292,0.961,0.914,0.0929,0.0367,99.998,1,0,3,5bb7ac8a0c27ee4c381dd6da
392,0.61,0.988,1,-2.88,1,0.107,0.0875,0.000148,0.191,0.761,157.968,1,0,3,5bb7ac8a0c27ee4c381dd6e1
393,0.32,0.939,7,-1.74,1,0.13,0.0112,0.0,0.363,0.348,178.096,1,0,3,5bb7ac8a0c27ee4c381dd6e5
394,0.261,0.871,7,-3.304,1,0.0738,0.000649,0.0,0.32,0.474,169.853,1,0,3,5bb7ac8a0c27ee4c381dd6e6
395,0.38,0.92,7,-1.458,1,0.0668,0.0241,0.0,0.138,0.653,164.855,1,0,3,5bb7ac8a0c27ee4c381dd6e7
396,0.658,0.942,0,-1.99,1,0.122,0.0134,0.0,0.108,0.65,133.007,1,0,3,5bb7ac8a0c27ee4c381dd6e9
397,0.166,0.957,7,-5.07,0,0.154,2.89e-06,0.945,0.396,0.0485,184.123,1,0,3,5bb7ac8a0c27ee4c381dd6f0
398,0.52,0.333,2,-11.508,1,0.0302,0.816,0.0,0.188,0.198,74.165,1,0,3,5bb7ac8a0c27ee4c381dd6fa
399,0.577,0.0804,2,-17.701,1,0.036,0.825,0.00245,0.106,0.227,136.321,1,1,3,5bb7ac8a0c27ee4c381dd6fd
400,0.336,0.701,4,-8.141,0,0.107,0.384,0.034,0.962,0.579,169.309,1,1,3,5bb7ac8a0c27ee4c381dd702
401,0.392,0.936,5,-6.532,1,0.0849,0.000221,0.839,0.407,0.564,167.333,1,0,3,5bb7ac900c27ee4c381dd8bf
402,0.538,0.817,1,-9.847,1,0.184,0.0757,0.451,0.352,0.503,169.939,1,0,3,5bb7ac910c27ee4c381dd92e
403,0.65,0.642,2,-6.253,0,0.256,0.156,0.0,0.365,0.589,171.754,1,0,3,5bb7ac980c27ee4c381ddb1f
404,0.651,0.279,3,-14.753,1,0.0287,0.638,0.885,0.0679,0.332,126.977,1,0,3,5bb7ac890c27ee4c381dd6d3
405,0.452,0.483,6,-8.919,0,0.0799,0.24,0.0,0.112,0.474,69.428,1,1,3,5bb7ac8a0c27ee4c381dd704
406,0.646,0.738,7,-5.827,0,0.213,0.197,0.0,0.336,0.622,68.816,1,1,3,5bb7ac980c27ee4c381ddb1c
407,0.521,0.776,7,-6.237,1,0.101,0.445,0.0,0.974,0.585,71.969,1,0,3,5bb7ac990c27ee4c381ddb8a
408,0.546,0.613,10,-7.938,0,0.048,0.16,0.00403,0.13,0.446,68.172,1,0,3,5bb7ac9b0c27ee4c381ddc35
409,0.364,0.33,2,-10.553,1,0.0301,0.756,0.0,0.0715,0.161,67.507,1,1,3,5bb7ac960c27ee4c381dda8c
410,0.465,0.292,8,-16.026,1,0.0418,0.186,0.0125,0.0804,0.329,148.442,1,1,3,5bb7ac8a0c27ee4c381dd707
411,0.633,0.625,0,-10.951,1,0.0436,0.492,0.000418,0.204,0.841,103.355,1,1,3,5bb7ac8a0c27ee4c381dd709
412,0.624,0.457,0,-9.805,1,0.0502,0.515,9.08e-06,0.0812,0.538,106.283,1,0,3,5bb7ac950c27ee4c381dda46
413,0.634,0.91,2,-8.332,1,0.0289,0.171,0.00321,0.102,0.817,103.399,1,0,3,5bb7ac900c27ee4c381dd8ba
414,0.336,0.276,0,-15.6,1,0.0327,0.866,0.101,0.131,0.28,136.174,1,0,3,5bb7ac960c27ee4c381dda8d
415,0.485,0.814,10,-3.424,0,0.0409,0.0191,4.74e-06,0.252,0.169,105.029,1,0,3,5bb7ac970c27ee4c381ddac3
416,0.153,0.778,4,-9.89,0,0.061,0.00893,0.903,0.403,0.0975,136.3,1,0,3,5bb7ac8a0c27ee4c381dd6f3
417,0.625,0.612,4,-9.325,0,0.0851,0.651,0.0,0.0999,0.883,171.712,1,0,3,5bb7ac920c27ee4c381dd970
418,0.725,0.775,5,-6.694,0,0.102,0.0279,0.588,0.0969,0.329,145.979,1,0,3,5bb7ac960c27ee4c381ddabb
419,0.35,0.537,8,-10.787,1,0.0613,0.0438,1.25e-06,0.614,0.325,134.031,1,0,3,5bb7ac8f0c27ee4c381dd888
420,0.708,0.687,7,-6.086,1,0.0324,0.271,0.0,0.0932,0.571,89.985,1,0,3,5bb7ac930c27ee4c381dd9d9
421,0.715,0.635,6,-14.75,1,0.0363,0.222,0.000188,0.0383,0.962,147.576,1,0,3,5bb7ac940c27ee4c381dda05
422,0.823,0.637,2,-5.445,1,0.0363,0.223,0.0103,0.0544,0.85,95.005,1,0,3,5bb7ac8e0c27ee4c381dd841
423,0.452,0.967,10,-4.304,1,0.0868,6.9e-06,0.148,0.335,0.184,107.408,1,0,3,5bb7ac940c27ee4c381dda14
424,0.664,0.935,8,-4.322,1,0.039,0.545,0.855,0.176,0.131,104.004,1,0,3,5bb7ac9b0c27ee4c381ddbfd
425,0.496,0.863,9,-4.153,1,0.0381,0.0046,0.0,0.639,0.243,110.018,1,0,3,5bb7ac980c27ee4c381ddb46
426,0.765,0.666,7,-5.384,1,0.172,0.102,0.0,0.116,0.756,87.002,1,0,3,5bb7ac8c0c27ee4c381dd7a7
427,0.645,0.953,0,-5.895,1,0.0418,0.321,1.03e-06,0.829,0.733,93.23,1,0,3,5bb7ac8e0c27ee4c381dd853
428,0.671,0.67,7,-6.39,1,0.0331,0.013,0.06,0.128,0.0671,110.059,1,0,3,5bb7ac8e0c27ee4c381dd809
429,0.805,0.626,11,-7.742,1,0.0694,0.0353,3.64e-06,0.0597,0.965,106.991,1,0,3,5bb7ac990c27ee4c381ddba4
430,0.394,0.873,11,-8.689,0,0.0348,1.55e-05,0.944,0.362,0.186,89.771,1,0,3,5bb7ac8a0c27ee4c381dd6f4
431,0.632,0.232,9,-12.326,1,0.0318,0.428,4.95e-06,0.215,0.673,119.136,1,1,3,5bb7ac960c27ee4c381ddab0
432,0.772,0.152,9,-14.132,1,0.0324,0.834,0.0,0.369,0.546,117.749,1,1,3,5bb7ac910c27ee4c381dd918
433,0.488,0.754,5,-7.95,0,0.0381,0.00154,2.42e-05,0.678,0.664,88.369,1,0,3,5bb7ac960c27ee4c381ddab1
434,0.507,0.78,2,-12.028,1,0.0302,0.35,8.15e-06,0.356,0.675,69.633,1,0,3,5bb7ac970c27ee4c381ddacb
435,0.541,0.67,0,-9.351,1,0.0368,0.721,0.853,0.108,0.161,101.416,1,0,3,5bb7ac950c27ee4c381dda52
436,0.41,0.568,2,-11.673,1,0.0346,0.387,0.102,0.389,0.644,103.026,1,1,3,5bb7ac910c27ee4c381dd919
437,0.723,0.685,2,-14.586,1,0.0427,0.393,4.77e-05,0.132,0.928,102.717,1,0,3,5bb7ac990c27ee4c381ddb6f
438,0.528,0.153,10,-16.398,1,0.0497,0.848,4.09e-05,0.135,0.357,119.674,1,0,3,5bb7ac990c27ee4c381ddb96
439,0.815,0.298,10,-15.386,0,0.0658,0.00214,0.315,0.584,0.858,115.402,1,0,3,5bb7ac8b0c27ee4c381dd759
440,0.61,0.752,5,-11.894,0,0.128,0.527,6.58e-06,0.392,0.963,103.422,1,0,3,5bb7ac990c27ee4c381ddb73
441,0.69,0.422,4,-10.376,1,0.0972,0.463,0.0,0.39,0.93,100.083,1,0,3,5bb7ac930c27ee4c381dd9d2
442,0.434,0.438,2,-14.67,1,0.0326,0.598,0.000181,0.826,0.367,92.001,1,0,3,5bb7ac890c27ee4c381dd6a4
443,0.585,0.694,10,-6.6,1,0.18,0.335,0.0,0.593,0.927,97.971,1,0,3,5bb7ac890c27ee4c381dd6ab
444,0.759,0.787,5,-4.722,0,0.171,0.000632,0.421,0.0487,0.412,128.002,2,0,3,5bb7ac8e0c27ee4c381dd828
445,0.522,0.581,5,-12.692,1,0.0311,0.413,0.947,0.0743,0.171,129.605,2,0,3,5bb7ac9b0c27ee4c381ddc33
446,0.546,0.943,2,-3.46,1,0.049,0.00691,1.14e-06,0.36,0.861,169.959,2,0,3,5bb7ac930c27ee4c381dd99e
447,0.232,0.866,3,-1.38,1,0.0503,0.0801,0.0962,0.235,0.722,179.551,2,1,3,5bb7ac970c27ee4c381ddaf8
448,0.195,0.139,2,-20.849,0,0.0381,0.476,0.706,0.0671,0.035,58.638,2,0,3,5bb7ac950c27ee4c381dda58
449,0.742,0.45,0,-13.333,1,0.0569,0.604,0.0,0.107,0.964,137.914,2,0,3,5bb7ac980c27ee4c381ddb19
450,0.492,0.887,9,-5.116,1,0.0441,0.000116,0.000777,0.126,0.423,148.04,2,0,3,5bb7ac900c27ee4c381dd8d7
451,0.536,0.944,1,-3.029,1,0.0867,0.000117,0.00345,0.353,0.589,174.031,2,0,3,5bb7ac8e0c27ee4c381dd80b
452,0.589,0.614,5,-10.527,0,0.0892,0.301,0.871,0.0751,0.837,103.037,2,1,3,5bb7ac930c27ee4c381dd9b5
453,0.551,0.757,8,-8.734,1,0.0354,0.164,0.00103,0.112,0.747,84.398,2,1,3,5bb7ac9a0c27ee4c381ddbbd
454,0.589,0.881,0,-4.62,1,0.0666,0.000256,0.0,0.327,0.709,129.95,2,0,3,5bb7ac940c27ee4c381dda20
455,0.503,0.96,10,-2.672,1,0.0626,9.25e-05,0.578,0.274,0.489,162.022,2,0,3,5bb7ac980c27ee4c381ddb40
456,0.327,0.581,1,-6.913,1,0.0356,0.482,0.0,0.111,0.453,133.242,2,0,3,5bb7ac910c27ee4c381dd914
457,0.618,0.744,0,-5.426,1,0.0583,0.166,0.0,0.234,0.958,177.506,2,0,3,5bb7ac930c27ee4c381dd9e0
458,0.697,0.545,2,-5.553,1,0.0257,0.334,1.42e-05,0.341,0.274,99.052,2,0,3,5bb7ac990c27ee4c381ddb8b
459,0.669,0.825,2,-4.162,0,0.0607,0.0199,2.13e-05,0.121,0.566,124.005,2,0,3,5bb7ac8c0c27ee4c381dd795
460,0.709,0.793,6,-4.725,0,0.057,0.687,8.11e-06,0.123,0.896,99.96,2,0,3,5bb7ac890c27ee4c381dd6b0
461,0.711,0.691,0,-5.973,1,0.0278,0.0621,0.0106,0.0849,0.701,119.973,2,0,3,5bb7ac940c27ee4c381dd9f3
462,0.83,0.502,5,-13.628,0,0.0671,0.00283,0.434,0.183,0.507,126.255,2,0,3,5bb7ac8d0c27ee4c381dd7c8
463,0.38,0.942,11,-4.001,0,0.0749,0.00189,0.00963,0.115,0.287,167.962,2,0,3,5bb7ac8f0c27ee4c381dd88e
464,0.639,0.744,6,-8.377,0,0.0368,0.0319,0.000458,0.466,0.825,128.047,2,0,3,5bb7ac920c27ee4c381dd95f
465,0.755,0.771,1,-6.482,1,0.0461,0.0725,0.000143,0.252,0.728,87.995,2,0,3,5bb7ac930c27ee4c381dd9d5
466,0.421,0.822,2,-4.415,1,0.0542,0.0132,0.0,0.092,0.751,171.935,2,0,3,5bb7ac8f0c27ee4c381dd87a
467,0.844,0.506,11,-11.082,0,0.0453,0.0878,1.65e-05,0.0323,0.515,127.099,2,0,3,5bb7ac8f0c27ee4c381dd86f
468,0.472,0.887,1,-4.195,1,0.0453,0.00125,0.687,0.164,0.118,171.965,2,0,3,5bb7ac8d0c27ee4c381dd7ed
469,0.78,0.881,5,-4.876,0,0.166,0.0345,0.0134,0.279,0.505,109.961,2,0,3,5bb7ac8d0c27ee4c381dd7f4
470,0.691,0.59,0,-7.957,0,0.0346,0.595,0.251,0.093,0.925,137.491,2,0,3,5bb7ac9c0c27ee4c381ddc52
471,0.649,0.676,10,-7.164,0,0.046,0.000178,0.811,0.0842,0.104,140.007,2,0,3,5bb7ac960c27ee4c381ddab6
472,0.379,0.786,6,-5.02,0,0.0832,0.0947,0.0,0.407,0.631,89.895,2,0,3,5bb7ac8b0c27ee4c381dd762
473,0.764,0.352,6,-12.68,1,0.142,0.48,0.0,0.0616,0.955,86.205,2,0,3,5bb7ac980c27ee4c381ddb4e
474,0.71,0.913,1,-6.561,1,0.0923,0.000295,0.853,0.202,0.889,149.998,2,0,3,5bb7ac920c27ee4c381dd97f
475,0.327,0.686,10,-11.835,0,0.161,0.163,0.194,0.948,0.631,172.79,2,0,3,5bb7ac8a0c27ee4c381dd70a
476,0.494,0.455,4,-10.252,0,0.0394,0.578,8.64e-05,0.0666,0.637,119.989,2,0,3,5bb7ac950c27ee4c381dda4a
477,0.484,0.192,2,-15.378,1,0.0465,0.991,0.908,0.106,0.0559,100.084,2,0,3,5bb7ac9a0c27ee4c381ddbe6
478,0.345,0.0443,9,-20.072,0,0.0433,0.966,0.939,0.111,0.0598,116.09,2,0,3,5bb7ac960c27ee4c381ddaa2
479,0.598,0.651,0,-8.278,1,0.0449,0.0564,0.331,0.256,0.473,118.016,2,0,3,5bb7ac8e0c27ee4c381dd829
480,0.299,0.976,11,-4.442,1,0.207,6.09e-06,0.35,0.0487,0.0791,142.764,2,0,3,5bb7ac8c0c27ee4c381dd7ad
481,0.296,0.0308,5,-17.262,1,0.0316,0.928,0.00947,0.0795,0.324,81.14,2,1,3,5bb7ac9a0c27ee4c381ddbbc
482,0.93,0.851,6,-4.344,0,0.226,0.00434,0.0,0.0441,0.787,128.075,2,0,3,5bb7ac980c27ee4c381ddb29
483,0.448,0.817,0,-6.599,1,0.0345,0.000546,3.22e-06,0.349,0.403,109.646,2,0,3,5bb7ac900c27ee4c381dd8b8
484,0.695,0.615,7,-5.325,0,0.042,0.15,0.000212,0.0879,0.414,124.015,2,0,3,5bb7ac890c27ee4c381dd6ca
485,0.0705,0.185,5,-17.106,1,0.04,0.849,0.567,0.109,0.0342,77.539,2,0,3,5bb7ac9a0c27ee4c381ddbcf
486,0.671,0.828,9,-2.907,1,0.053,0.00304,0.00287,0.352,0.57,127.976,2,0,3,5bb7ac8c0c27ee4c381dd77c
487,0.475,0.432,7,-7.844,1,0.0302,0.183,0.0,0.161,0.648,94.605,2,0,3,5bb7ac970c27ee4c381ddafe
488,0.61,0.576,1,-8.289,1,0.0641,0.608,0.0,0.0716,0.568,80.973,2,0,3,5bb7ac950c27ee4c381dda3f
489,0.567,0.973,2,-5.033,1,0.0524,0.062,0.000157,0.0811,0.916,174.223,2,0,3,5bb7ac990c27ee4c381ddba2
490,0.407,0.896,6,-2.935,1,0.063,0.012,0.0,0.196,0.156,138.697,2,0,3,5bb7ac890c27ee4c381dd6c7
491,0.529,0.756,9,-7.882,0,0.0333,0.127,0.0316,0.107,0.188,129.959,2,0,3,5bb7ac9b0c27ee4c381ddc28
492,0.691,0.793,1,-3.506,1,0.131,0.0131,0.0,0.112,0.398,140.011,2,0,3,5bb7ac960c27ee4c381dda80
493,0.592,0.886,7,-5.657,0,0.032,0.00487,0.062,0.306,0.106,139.913,2,0,3,5bb7ac8d0c27ee4c381dd7fb
494,0.277,0.976,2,-5.391,1,0.093,4.3e-05,0.0604,0.337,0.455,135.771,2,0,3,5bb7ac8c0c27ee4c381dd7ae
495,0.623,0.93,5,-5.285,1,0.0324,0.0141,1.64e-06,0.138,0.287,120.119,2,0,3,5bb7ac8e0c27ee4c381dd830
496,0.274,0.217,6,-21.097,0,0.0603,0.553,0.0234,0.367,0.165,64.474,2,0,3,5bb7ac910c27ee4c381dd932
497,0.499,0.873,6,-3.902,1,0.0386,0.00468,0.0,0.165,0.864,142.726,2,1,3,5bb7ac970c27ee4c381ddacc
498,0.804,0.607,10,-6.84,0,0.37,0.0773,0.0,0.0993,0.823,142.421,2,0,3,5bb7ac980c27ee4c381ddb1e
499,0.487,0.97,9,-3.156,0,0.0729,0.00229,0.0,0.0559,0.815,89.928,2,0,3,5bb7ac920c27ee4c381dd954
500,0.437,0.343,8,-14.239,0,0.0379,0.011,0.905,0.126,0.0348,128.016,2,0,3,5bb7ac8e0c27ee4c381dd81c
501,0.542,0.743,7,-7.033,0,0.0395,0.0209,1.36e-05,0.0999,0.26,150.089,2,0,3,5bb7ac900c27ee4c381dd8ee
502,0.903,0.735,4,-7.976,0,0.236,0.26,0.00056,0.097,0.921,96.41,2,0,3,5bb7ac8f0c27ee4c381dd87e
503,0.47,0.978,7,-5.399,1,0.0727,0.0261,1.09e-05,0.356,0.503,117.906,2,0,3,5bb7ac980c27ee4c381ddb36
504,0.214,0.877,7,-5.089,1,0.0563,1.62e-05,0.000286,0.108,0.363,127.845,2,0,3,5bb7ac900c27ee4c381dd8b7
505,0.226,0.538,11,-11.328,1,0.0304,0.00267,0.687,0.0741,0.309,102.058,2,1,3,5bb7ac970c27ee4c381ddae2
506,0.79,0.59,0,-5.969,1,0.0484,0.746,1.79e-06,0.0939,0.908,169.984,2,0,3,5bb7ac8a0c27ee4c381dd71b
507,0.515,0.387,4,-7.343,0,0.0567,0.689,0.0,0.126,0.312,135.739,2,0,3,5bb7ac930c27ee4c381dd9e2
508,0.278,0.676,9,-8.821,1,0.0371,0.000423,0.000899,0.136,0.494,104.545,2,0,3,5bb7ac920c27ee4c381dd95b
509,0.332,0.829,10,-6.649,1,0.047,0.00221,0.0579,0.335,0.36,143.197,2,1,3,5bb7ac8e0c27ee4c381dd832
510,0.485,0.974,1,-5.761,0,0.0589,3.37e-05,0.56,0.359,0.299,137.996,2,0,3,5bb7ac9b0c27ee4c381ddc24
511,0.436,0.935,2,-3.946,1,0.0538,0.000129,0.000141,0.0821,0.901,194.902,2,0,3,5bb7ac970c27ee4c381ddaea
512,0.661,0.95,9,-3.417,1,0.131,0.000802,0.452,0.116,0.301,128.03,2,0,3,5bb7ac8d0c27ee4c381dd7f6
513,0.717,0.495,6,-16.715,0,0.0582,0.337,0.404,0.641,0.733,120.262,2,0,3,5bb7ac8b0c27ee4c381dd752
514,0.553,0.983,1,-2.426,1,0.0382,2.08e-05,0.52,0.379,0.0267,139.932,2,0,3,5bb7ac8e0c27ee4c381dd804
515,0.587,0.694,8,-8.171,1,0.0295,0.0148,1.04e-06,0.198,0.325,87.971,2,0,3,5bb7ac8c0c27ee4c381dd78f
516,0.637,0.902,0,-5.064,1,0.0292,0.0391,3.57e-06,0.128,0.843,136.575,2,1,3,5bb7ac970c27ee4c381ddac8
517,0.604,0.948,9,-3.006,0,0.131,0.0382,0.000648,0.359,0.465,115.048,2,0,3,5bb7ac980c27ee4c381ddb4c
518,0.453,0.644,1,-4.708,1,0.0509,0.304,0.0,0.441,0.342,114.004,2,0,3,5bb7ac8f0c27ee4c381dd886
519,0.626,0.457,8,-9.091,0,0.0339,0.0876,7.72e-05,0.0801,0.223,149.99,2,0,3,5bb7ac890c27ee4c381dd69e
520,0.673,0.463,2,-7.247,1,0.191,0.681,4.9e-06,0.0907,0.268,147.981,2,1,3,5bb7ac910c27ee4c381dd90b
521,0.55,0.578,5,-8.568,1,0.036,0.193,0.000104,0.0904,0.0659,104.495,2,0,3,5bb7ac970c27ee4c381ddb00
522,0.537,0.658,11,-6.555,0,0.0513,0.516,2.27e-06,0.184,0.566,133.261,2,0,3,5bb7ac920c27ee4c381dd973
523,0.53,0.37,7,-10.284,0,0.0571,0.72,6.82e-05,0.253,0.954,166.079,2,1,3,5bb7ac920c27ee4c381dd971
524,0.574,0.947,11,-10.48,0,0.0551,0.124,0.88,0.136,0.927,176.265,2,0,3,5bb7ac910c27ee4c381dd93b
525,0.501,0.454,5,-8.54,0,0.0282,0.637,0.0132,0.147,0.557,97.189,2,1,3,5bb7ac8a0c27ee4c381dd706
526,0.76,0.635,7,-5.73,1,0.0767,0.303,0.0,0.143,0.701,136.97,2,0,3,5bb7ac8f0c27ee4c381dd87d
527,0.797,0.675,3,-10.34,0,0.0379,0.0579,0.00816,0.057,0.962,112.411,2,0,3,5bb7ac8b0c27ee4c381dd757
528,0.603,0.993,9,-2.278,1,0.0487,0.268,0.000959,0.0395,0.774,97.686,2,0,3,5bb7ac980c27ee4c381ddb52
529,0.611,0.902,9,-7.975,0,0.0314,0.00328,0.729,0.941,0.503,135.984,2,0,3,5bb7ac9b0c27ee4c381ddc2a
530,0.658,0.709,8,-6.736,1,0.0904,0.00188,0.00447,0.0657,0.855,129.699,2,0,3,5bb7ac920c27ee4c381dd962
531,0.695,0.869,8,-5.066,1,0.0483,0.41,0.0,0.237,0.58,124.989,2,0,3,5bb7ac8d0c27ee4c381dd7db
532,0.415,0.935,5,-3.124,0,0.0407,0.000193,0.0123,0.125,0.345,175.041,2,0,3,5bb7ac8b0c27ee4c381dd732
533,0.739,0.643,8,-6.348,0,0.15,0.0688,0.0,0.0789,0.834,172.048,2,0,3,5bb7ac980c27ee4c381ddb2a
534,0.543,0.808,9,-6.615,0,0.0632,0.0429,1.64e-06,0.326,0.299,140.064,2,0,3,5bb7ac9b0c27ee4c381ddc00
535,0.257,0.0712,5,-22.69,1,0.0612,0.984,0.0524,0.152,0.446,87.923,2,0,3,5bb7ac950c27ee4c381dda65
536,0.72,0.802,1,-5.797,1,0.0582,0.0921,0.0,0.694,0.723,124.043,2,0,3,5bb7ac960c27ee4c381ddaa5
537,0.356,0.696,2,-11.461,1,0.0366,0.19,0.867,0.104,0.562,134.66,2,0,3,5bb7ac920c27ee4c381dd951
538,0.766,0.887,11,-4.874,1,0.0377,0.438,0.536,0.115,0.963,98.066,2,1,3,5bb7ac920c27ee4c381dd948
539,0.617,0.757,6,-3.602,1,0.0325,0.406,1.41e-06,0.0301,0.906,98.054,2,1,3,5bb7ac9a0c27ee4c381ddbc8
540,0.465,0.642,5,-6.679,0,0.0351,0.715,0.0,0.381,0.785,147.097,2,0,3,5bb7ac960c27ee4c381dda79
541,0.566,0.755,11,-5.526,1,0.0368,0.0338,0.0,0.315,0.445,101.006,2,1,3,5bb7ac9b0c27ee4c381ddc05
542,0.517,0.541,7,-7.525,1,0.0394,0.567,0.0,0.143,0.827,103.401,2,0,3,5bb7ac8a0c27ee4c381dd713
543,0.753,0.552,2,-11.229,1,0.221,0.251,0.000286,0.0213,0.658,72.314,2,0,3,5bb7ac990c27ee4c381ddba7
544,0.446,0.864,5,-7.211,1,0.0469,0.0008,0.0,0.337,0.786,77.49,2,0,3,5bb7ac8f0c27ee4c381dd879
545,0.139,0.882,10,-4.816,0,0.056,6.78e-06,0.824,0.319,0.472,157.752,2,1,3,5bb7ac8f0c27ee4c381dd874
546,0.522,0.883,2,-5.987,1,0.0313,0.000136,0.0348,0.182,0.828,150.014,2,0,3,5bb7ac970c27ee4c381ddae9
547,0.565,0.657,8,-8.526,1,0.0273,0.0587,0.000151,0.331,0.361,136.05,2,1,3,5bb7ac890c27ee4c381dd6bd
548,0.598,0.653,9,-5.407,1,0.0322,0.356,0.0,0.0822,0.716,123.504,2,0,3,5bb7ac9a0c27ee4c381ddbf1
549,0.17,0.406,7,-12.009,0,0.0383,0.371,0.835,0.135,0.122,137.528,2,0,3,5bb7ac9a0c27ee4c381ddbd3
550,0.28,0.912,11,-5.495,1,0.566,0.00563,0.101,0.0987,0.113,84.958,2,0,3,5bb7ac8d0c27ee4c381dd801
551,0.642,0.289,9,-9.918,1,0.0367,0.669,0.0,0.18,0.407,84.996,2,0,3,5bb7ac980c27ee4c381ddb15
552,0.493,0.865,7,-4.71,0,0.0357,0.286,0.0,0.152,0.192,90.979,2,0,3,5bb7ac940c27ee4c381dda10
553,0.556,0.997,0,-2.694,1,0.166,0.305,0.000199,0.116,0.324,140.012,2,0,3,5bb7ac930c27ee4c381dd994
554,0.249,0.974,11,-5.693,0,0.164,7.6e-06,0.0686,0.0991,0.154,116.806,2,0,3,5bb7ac8f0c27ee4c381dd8a7
555,0.281,0.0901,3,-16.101,1,0.0484,0.989,0.0567,0.0928,0.0472,131.673,2,0,3,5bb7ac950c27ee4c381dda66
556,0.74,0.831,7,-9.232,1,0.0569,0.143,0.000463,0.13,0.95,130.017,2,0,3,5bb7ac890c27ee4c381dd6b1
557,0.485,0.835,2,-4.092,1,0.111,0.0119,0.00129,0.0504,0.118,127.954,2,0,3,5bb7ac8e0c27ee4c381dd803
558,0.548,0.857,6,-6.231,0,0.0311,0.00333,0.463,0.669,0.0929,130.979,2,0,3,5bb7ac8b0c27ee4c381dd72d
559,0.288,0.864,4,-6.762,0,0.0673,0.0172,0.0567,0.541,0.621,162.233,2,0,3,5bb7ac910c27ee4c381dd901
560,0.289,0.125,10,-15.797,1,0.0401,0.929,4.75e-05,0.0858,0.223,122.307,2,0,3,5bb7ac990c27ee4c381ddb92
561,0.392,0.183,5,-16.805,1,0.0655,0.987,0.899,0.0688,0.16,63.424,2,0,3,5bb7ac960c27ee4c381ddaa0
562,0.517,0.47,7,-14.082,1,0.0279,0.529,0.681,0.11,0.324,76.305,2,0,3,5bb7ac950c27ee4c381dda56
563,0.823,0.338,0,-15.899,1,0.0413,0.139,0.00129,0.5,0.785,120.473,2,0,3,5bb7ac9b0c27ee4c381ddc09
564,0.419,0.938,5,-5.568,1,0.0416,0.000174,0.6,0.459,0.156,174.018,2,0,3,5bb7ac8d0c27ee4c381dd7e4
565,0.422,0.962,2,-1.768,1,0.0489,3.73e-05,0.000163,0.335,0.529,90.832,2,0,3,5bb7ac970c27ee4c381ddaca
566,0.76,0.773,9,-5.314,1,0.0675,0.176,0.0,0.1,0.895,102.789,2,0,3,5bb7ac9a0c27ee4c381ddbd5
567,0.462,0.776,2,-7.994,1,0.0874,0.174,0.00548,0.142,0.358,137.822,2,0,3,5bb7ac970c27ee4c381ddae4
568,0.468,0.64,0,-5.862,1,0.0275,0.154,0.0,0.154,0.499,79.297,2,0,3,5bb7ac8b0c27ee4c381dd76b
569,0.678,0.633,7,-9.987,1,0.143,0.000193,0.907,0.0668,0.0353,134.964,2,0,3,5bb7ac970c27ee4c381ddad6
570,0.615,0.937,5,-2.219,0,0.0762,0.0371,0.0,0.333,0.608,143.975,2,0,3,5bb7ac930c27ee4c381dd999
571,0.402,0.282,5,-20.099,1,0.06,0.991,0.933,0.0994,0.246,76.454,2,0,3,5bb7ac930c27ee4c381dd9bb
572,0.646,0.795,9,-3.293,1,0.0976,0.0319,0.0,0.267,0.796,89.99,2,0,3,5bb7ac8b0c27ee4c381dd76c
573,0.681,0.988,11,-3.641,0,0.046,0.347,8.33e-06,0.139,0.702,139.998,2,0,3,5bb7ac8b0c27ee4c381dd745
574,0.352,0.956,7,-3.634,1,0.149,7.51e-05,0.0203,0.125,0.228,122.897,2,0,3,5bb7ac910c27ee4c381dd8f9
575,0.554,0.912,9,-8.673,1,0.0716,0.00219,0.000384,0.0681,0.466,149.171,2,0,3,5bb7ac920c27ee4c381dd969
576,0.51,0.964,0,-1.376,0,0.109,0.0109,7.81e-05,0.307,0.468,193.067,2,0,3,5bb7ac930c27ee4c381dd991
577,0.691,0.805,2,-6.81,0,0.0947,0.59,0.0,0.0975,0.866,142.503,2,0,3,5bb7ac9a0c27ee4c381ddbde
578,0.333,0.422,5,-15.171,0,0.0527,0.716,4.13e-05,0.0455,0.553,97.305,2,0,3,5bb7ac8d0c27ee4c381dd7dd
579,0.429,0.458,8,-7.132,1,0.0343,0.979,0.0529,0.247,0.638,59.077,2,1,3,5bb7ac9b0c27ee4c381ddc0d
580,0.608,0.37,7,-9.207,1,0.0306,0.844,1.87e-05,0.112,0.349,127.631,2,0,3,5bb7ac9a0c27ee4c381ddbae
